File ID,File Name,Run Metadata ID,Protocol,Study Name,PDC Study ID,PDC Study Version,Study ID,Project Name,Data Category,File Type,Access,File Size (in bytes),Md5sum,Downloadable,File Download Link
"00e7866e-835c-4d20-b3af-aca074ea373d","20190426_NCC_TMT10_21set_Frac_13.mzid.gz","20190426_NCC_TMT10_21set","ICC protocol KBSI","NCC iCC - Proteome","PDC000356","1","99ad4da6-c76a-41a5-a92b-8719bacf5712","National Cancer Center Korea - iCC","Peptide Spectral Matches","Open Standard","Open","5976484","15e2b142d72f5c28836a75d03738441b","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/356/PSM/mzid/20190426_NCC_TMT10_21set_Frac_13.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzM1Ni9QU00vbXppZC8yMDE5MDQyNl9OQ0NfVE1UMTBfMjFzZXRfRnJhY18xMy5temlkLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzYzODg0NjY0fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Hm3e6qPgjH3larjb3jnJbpHgPvwdSShKcau~u8YPwwUtpGjeQGzzSNmyseZO2zENSCrakjqBQW6kXUrmC2Riz4xW3iKHYQxGlxeXH5dhKklCwfeHB~DFkcE~FcHVaGWdqzzfIqOg506LRCGtaY-WRYlY~4UQ2BERTEyQBge7dan7yXl8zT5gThVYzXhkhjQyex5I5kq89MtB4AJ8JynXtLcsnU7OyOQ5aCChSqcqm1IRL112D3dAU0N2-jR3lzeLKaG6wjv0zMoP1WLKCl2DP4WpMZUHd5lA8DjB9ynIKyk2J4r5EclTKzcuoZZyYiYUWPLZZPckbNVSjgDKpK~QLQ__"
"0117bc56-cbac-4a40-86d7-c800ecdd48b7","20190426_NCC_TMT10_21set_Frac_06.mzid.gz","20190426_NCC_TMT10_21set","ICC protocol KBSI","NCC iCC - Proteome","PDC000356","1","99ad4da6-c76a-41a5-a92b-8719bacf5712","National Cancer Center Korea - iCC","Peptide Spectral Matches","Open Standard","Open","883394","07232c530c0f85d8065c72ce8a5fbff7","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/356/PSM/mzid/20190426_NCC_TMT10_21set_Frac_06.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzM1Ni9QU00vbXppZC8yMDE5MDQyNl9OQ0NfVE1UMTBfMjFzZXRfRnJhY18wNi5temlkLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzYzODg0NjY0fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=aldaDf6uqvX-CCaZi0g5z8JX7FIJHtMHuoKUxH6bKsENh80RU1S5nxRtoRuw5cvzYfIWSConkIFvPrW7EtL1lOMyqQDgg0tOKgMCDtmmeoVBWE9ia9gWwuXizfKMHVpRCzqbIjuicmN9Jj4nMohx7ROxJiY2lCwY47rGE3GuKE1LJmoJUKkAcqwtkVunp2TuNRQW-N7WGQQf2WIbZ7HSyt04BLZ5cWp5TRuV3doF72dd3iqmC5DqXynGCpzGi2knql2gsZAcLIUUQTP~MoHtHpI7jIq4AnyhcSZ9u~z82yx-OM5ZpsM8-lLpkdFTSZvnUCpLq0gHOZzs4XnR1diyuw__"
"018e14e4-4267-4baf-8405-32b0b7e0f6ab","20181027_NCC_TMT10plex_15set_Fraction_06.mzid.gz","20181027_NCC_TMT10plex_15set","ICC protocol KBSI","NCC iCC - Proteome","PDC000356","1","99ad4da6-c76a-41a5-a92b-8719bacf5712","National Cancer Center Korea - iCC","Peptide Spectral Matches","Open Standard","Open","8404687","c446146e7fc3532c7a07ffa02ad2b198","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/356/PSM/mzid/20181027_NCC_TMT10plex_15set_Fraction_06.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzM1Ni9QU00vbXppZC8yMDE4MTAyN19OQ0NfVE1UMTBwbGV4XzE1c2V0X0ZyYWN0aW9uXzA2Lm16aWQuZ3oiLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NjM4ODQ2NjR9fX1dfQ__&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=NKP7gx-V69xm2i6yEy2iacQTZK~t7oEwz0JeZqFGoZOIz2aJDQd2RbM8f8eU71Gvy9IasNeNb7cefA2r-NHPIAfjWsFAcLdJ4XBqMeFMN~KThEpjudH3EXeP07RUXtIMJpfT7hFVTqdo0fj1bP-6Obb5dVqP~wA2NQgjEJ8~0U2gYAcD6f1X213MINjdZOccp6j9d3PzDGOlbRqJ-NNDkcsEumjkgJ80aztuVLfdzuv205SDdZKsBtJSly9RwbhTc1kzzE2WJW1PNSsdPx760BB7zal0S-JZ9bBpveGJ3zSSeTIpjWxvg7Y8cZzDk259wUDTAU7BQAeJrq~rF3RDjw__"
"019e6047-a483-4869-853a-0bcfdbe75ac3","20190429_NCC_TMT10_22set_Frac_05.mzid.gz","20190429_NCC_TMT10_22set","ICC protocol KBSI","NCC iCC - Proteome","PDC000356","1","99ad4da6-c76a-41a5-a92b-8719bacf5712","National Cancer Center Korea - iCC","Peptide Spectral Matches","Open Standard","Open","10367629","6b97c223153ceb963bec20f30e7a94fe","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/356/PSM/mzid/20190429_NCC_TMT10_22set_Frac_05.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzM1Ni9QU00vbXppZC8yMDE5MDQyOV9OQ0NfVE1UMTBfMjJzZXRfRnJhY18wNS5temlkLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzYzODg0NjY0fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=R1w-dA21ODr6jYX67Amq8lXJr4PxFjbmtu~dkT7sOdR-zELKuHcxfPX-Zzg3dBS0tTcmxAjXThVz30e8VvMiHiRDW9oH0LGXejhGCmPKwkX~4nWX3l5gw0FPcPJmb-llC0UKHteDhS42QrxyFR7B0wNsAHEB~7mTgvKyTOrIToz4uloJz9w3v~zbAp-zpbnPQvzV6zBMal9iouUfGuA4fmu633GwXQLMnGqrEecAO2lzTTUhlytmQVG0tix5Laj~ESe6Rgs0saaeAV37lBnwy0yuEDf3p9y2HaRZJinNBm4a-qe8GEX3WNPVIBz4hNEL~uraELG-AjfrduR8dqAihg__"
"0225d3b3-0075-465d-b21f-0159a96f6cd2","20180629_NCC_TMT_2set_Frac-13a.mzid.gz","20180629_NCC_TMT_2set","ICC protocol KBSI","NCC iCC - Proteome","PDC000356","1","99ad4da6-c76a-41a5-a92b-8719bacf5712","National Cancer Center Korea - iCC","Peptide Spectral Matches","Open Standard","Open","12187540","5b1964a0ba445c20c9eac071a827fa42","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/356/PSM/mzid/20180629_NCC_TMT_2set_Frac-13a.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzM1Ni9QU00vbXppZC8yMDE4MDYyOV9OQ0NfVE1UXzJzZXRfRnJhYy0xM2EubXppZC5neiIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc2Mzg4NDY2NH19fV19&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=gpw37UWcMBfVydGtEJ1YFNq9z1tNgAOBT6NPF5yq-CSp0iE-dUeCr6CMbXF9fPZW7whbDmAmwf9H7SSX79USfGonPQxQ-MtxoCd0WArUZezTNrTKaud~KuQ275F2HoMkl3hgNEA~I~RlhPrX0anVR~rzwtTF2nls7~104l2gW0v~QBtXNEvMU9wmWGj10yVB75v4FQRr63u7i8UXSSHYm8H0sG2fh~PSEPk54-Y~pEjmUN-DK2Fu1ORHmeXjCLdj3eNyO2JZiAtvMByAPj2tPlx9Dsg-16ihe3JMGs63vsHHhvQeSYvq0u1EDFJezgO9A7YOIQ6wK4sH48TlyyG-gw__"
"02b42b3f-1f3b-42ad-97d3-28abf51195b9","20190119_NCC_TMT10_09set_Frac_17.mzid.gz","20190119_NCC_TMT10_09set","ICC protocol KBSI","NCC iCC - Proteome","PDC000356","1","99ad4da6-c76a-41a5-a92b-8719bacf5712","National Cancer Center Korea - iCC","Peptide Spectral Matches","Open Standard","Open","7521512","b983e5ecc0111048d2249e565a0fc515","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/356/PSM/mzid/20190119_NCC_TMT10_09set_Frac_17.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzM1Ni9QU00vbXppZC8yMDE5MDExOV9OQ0NfVE1UMTBfMDlzZXRfRnJhY18xNy5temlkLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzYzODg0NjY0fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=DBNbjXowGv4Ec7lquhXcGLnTVlrlJ9030UMINZd8zWdABVWyeH5Yo7XIyjkeMHovTqEGcOVD9ZbfyVmKxN0HgDRUv52jeIf9g4i2K~rGmmnaiXlVNDf5znB5guRTygwJaMDBdjJ0yzsHzjIofi4bRDfSQv0iwcm70x6yhHbJOcCjoLXvBPebHhB8tgIMjPnUefwq1z6gWr~F0xQauZMhTvWFYKxCAYVgGBqh0IYFgSujZa2OGQfJ2diqZX5t5Fl2z6iO7eQiMk19LjhD-ACDZLW0ASCwRkdSb3aJGOrZb37TWpHnYca7r8DXOvg~zBCZHHh7mJwSEN8fvN7AE3avEQ__"
"039cdf2e-a50d-48db-9221-2f630f0f8751","20180726_NCC_TMT_3set_Frac-10.mzid.gz","20180726_NCC_TMT_3set","ICC protocol KBSI","NCC iCC - Proteome","PDC000356","1","99ad4da6-c76a-41a5-a92b-8719bacf5712","National Cancer Center Korea - iCC","Peptide Spectral Matches","Open Standard","Open","10782647","3769ea6ba39d96939a6c0242f696a919","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/356/PSM/mzid/20180726_NCC_TMT_3set_Frac-10.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzM1Ni9QU00vbXppZC8yMDE4MDcyNl9OQ0NfVE1UXzNzZXRfRnJhYy0xMC5temlkLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzYzODg0NjY0fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=EQtamhTIQ2I88qHHYnRBPwiSYie5r9LHdpaIq2f2Ae6M2zVnQHpYDukxcCFFms6TfGKaposvZdMmtAon96WoLE62nhanQRBxrbqC~wLHgDWkS00JSxdf4ZeQc0XPDJYCE4fGiirR2TM4cmv-iMUUChijgdMqq47uUVOGw0~aJUOuHmM7MYUlbbcgFkY3HkMI8blatnCePD7jVTS-Sd5cxoY3OavTgx3C~S-ZhrhOEfCtq53ile6y5Vf0h030SPnObkirxXg0UZL-HgWirIvv4B-Gg55H7GKoKS7TB3hw7OhioHCbl~loXsR-e8xxyNWqvqTXhS2gQQs0FNp4~UuyyQ__"
"03e5e649-c06e-4293-9e13-bc99506b2c46","20181025_NCC_TMT10plex_14set_Fraction_02.mzid.gz","20181025_NCC_TMT10plex_14set","ICC protocol KBSI","NCC iCC - Proteome","PDC000356","1","99ad4da6-c76a-41a5-a92b-8719bacf5712","National Cancer Center Korea - iCC","Peptide Spectral Matches","Open Standard","Open","7228797","b17e8e4a1cbaf944e45ae7040597390e","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/356/PSM/mzid/20181025_NCC_TMT10plex_14set_Fraction_02.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzM1Ni9QU00vbXppZC8yMDE4MTAyNV9OQ0NfVE1UMTBwbGV4XzE0c2V0X0ZyYWN0aW9uXzAyLm16aWQuZ3oiLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NjM4ODQ2NjR9fX1dfQ__&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Xf9qr8p8x9brafhz0pZ4BYvbHaYS1lFluN2FnE5OkUnNnkD2elh57UJCNMlsiL~JYyC0iIcXQfwmEYSaZ4LE4MpukF48qcfy2ZDM-7CpPtZ~mfDnY3IiWn7eI9BsiucTXY8dcIlg3H-4VSXllb7-EiwKA6Dm17tVnXxmP86-9uPKQFsRAytQppN~0mb4ju7OrRzzBRTfP~auYhF-NHB4HcdeFkV6JB2OnhQMLcn~EOrPprCBrxMx5YUVTl7WRiKlh6Y-setTBThAmwyXX4oCv-5R7RsGnkuFVlfGrPgPxCIsPbng6vPhXYyzy12oWpS5X-asH0BfbZCyqPqid07CQg__"
"04575c9f-ff34-4237-a37a-86df1069fc16","20180816_NCC_TMT_5set_Frac-07.mzid.gz","20180816_NCC_TMT_5set","ICC protocol KBSI","NCC iCC - Proteome","PDC000356","1","99ad4da6-c76a-41a5-a92b-8719bacf5712","National Cancer Center Korea - iCC","Peptide Spectral Matches","Open Standard","Open","10602959","20e0690bbdd872feac27fd7d55639047","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/356/PSM/mzid/20180816_NCC_TMT_5set_Frac-07.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzM1Ni9QU00vbXppZC8yMDE4MDgxNl9OQ0NfVE1UXzVzZXRfRnJhYy0wNy5temlkLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzYzODg0NjY0fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ZhHUWqPcodKYwDG5-E54c-c7GTmxG7ICU9w4pxfd4fdVm7YuwoiVPHgjTvo3Gvl5sEqZY4CSg7uD0Vz4cYzpyVl-68grdKYx8ZSHThpmncmKXNOjozdNdGBkl~ZOcRQEDLauCjTpduxNZx9vmCVUz3tu6sH1ZsNncjm-9lzpaoR6ifypdo3N5YaoVXOSIyUCu1b7qhgnE8ZwoE72bJ8g7mlHaOwqvIyswJXej8w~LhDnCZCImDD7ro3EazpGHeFAzgVs7HMaGqFSazkIlrthsuFU4cItR1GpjWD83IEBthlG7aYUHsuC9JtlLSKeytcfq6mOCVsXDZNNGnTyAWnARQ__"
"0475ec34-3de8-41d9-8f98-1b495ea1974f","20180926_NCC_TMT10plex_12set_Fraction_08.mzid.gz","20180923_NCC_TMT10plex_12set","ICC protocol KBSI","NCC iCC - Proteome","PDC000356","1","99ad4da6-c76a-41a5-a92b-8719bacf5712","National Cancer Center Korea - iCC","Peptide Spectral Matches","Open Standard","Open","8300775","ec0ee05ec098e41b0e4fba084764acfa","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/356/PSM/mzid/20180926_NCC_TMT10plex_12set_Fraction_08.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzM1Ni9QU00vbXppZC8yMDE4MDkyNl9OQ0NfVE1UMTBwbGV4XzEyc2V0X0ZyYWN0aW9uXzA4Lm16aWQuZ3oiLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NjM4ODQ2NjR9fX1dfQ__&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Oo8h2HwQJR9~IAE900Pj~~cjzEV5ivo-lTrN~8X40xPfqLXgjtVhE31ESwXYl6BR~K9tL9uDntYwdgHF42FW1dvxRGek7p5d5OKciJ6BHeP2EjhTp0io-KVVZKiSh1kyMyfd~4AJmN684AgoGIXa3oQ0rMszcSPqE9ceSeinv8N8YSteRcYlxXgmwHD2-8WZIiKJgJHOLHrtFTT0LeFOF~PJPt9DFz6IbXZSQM~IBsvmOepRbnURVkiZNpUiyrgi55x5Ti17~SFwsjBcW1O5Ts4Wo0lfzRwPFDm~KeBlCw2kTnlQBgnpdGdd2kSVAWHAHXBNZV599xLw680W7gCs-g__"
